,course,url
0,South North Course at Lakes Country Club,missing
0,Canyon Lakes Country Club,missing
0,Austin Golf Club,missing
0,Botetourt Country Club,missing
0,Limber Lost Golf Course,missing
0,Rogers Park Golf Course,missing
0,Naval Inventory Control Point,missing
0,Whittaker Woods Golf Course,missing
0,Dunes Golf Club,http://www.dunesgolf.com
0,Club at Morningside,missing
0,Westwood Hills Country Club,missing
0,Southmoore Golf Course,missing
0,Tamarack Country Club,missing
0,DeBordieu Club,missing
0,Black Bear Golf Resort,missing
0,Yosemite Lakes Park Golf Course,missing
0,Oceana Country Club,missing
0,"Hempstead Golf Course at Lido, Town Of",missing
0,Thunder Hills Country Club,missing
0,Venetian Gardens Golf Course,missing
0,Grand Beach Golf Course,missing
0,Grandview Country Club,missing
0,Country Club of Billerica,http://www.countryclubofbillerica.com
0,Meadowview Golf Course,missing
0,Mountain Pub-Links Golf Course,missing
0,Buttermilk Falls Golf Course,missing
0,Par Three Course at Highland View Golf Club,missing
0,Dunes Course at La Quinta Resort & Club,http://www.laquintaresort.com
0,Keith Hills II Course at Keith Hills Golf Club,http://www.campbell.edu/keithhills
0,Oxford Hills Golf & Country Club,missing
0,Flatonia Golf Course,missing
0,Three Ponds Golf Club,missing
0,Pine Barrens,http://www.pinebarrensgolf.com
0,Green Orange Course at Omni Tucson National Golf & Conference Resort,missing
0,Pembroke Country Club,http://www.pembrokecc.com
0,Championship Course at Hillcrest Golf Club,http://www.hillcrestgcc.com
0,Red Gold Course at Wolverine Golf Club & Banquet Center,missing
0,Nine Hole Course at Whittier Narrows Golf Course,http://parks.co.la.ca.us/whittier.html
0,Dubsdread Golf Course,http://www.dubsdreadgolf.com
0,Britton Country Club,missing
0,Highland Green Golf Club,missing
0,Mainland Golf Course,missing
0,Longaberger Golf Club,missing
0,West Course at Oak Knolls Golf Club,missing
0,Rock Creek Golf & Country Club,http://www.golfatrockcreek.com
0,Highlands Park Course at Casper Golf Club,missing
0,Shadow Valley Golf Course,missing
0,Cedar Valley Golf Course,missing
0,Norman Course at Barefoot Resort Resort Courses,http://www.barefootgolf.com/norman.cfm
0,Blue Red Course at Valley Brook Country Club,http://www.valleybrookcc.com
0,Meadow Lake Country Club,missing
0,Sulphur Hills Golf Course,missing
0,California Golf Club,missing
0,Treeline Golf Club,http://www.treelinegolf.com
0,Peninsula Club,missing
0,Royal Scot Country Club,missing
0,South Course at Quail Ridge Country Club,missing
0,Egret to Heron Course at Carolina National Golf Club,missing
0,TwinEagles Golf & Country Club,http://www.twineagles.com
0,Wahpeton Course at Dakota Winds Golf Course,missing
0,Pequot Golf Club,missing
0,Lake Course at Mountain Dell Golf Course,http://www.slcgov.com/PublicServices/Golf/Mountain%20Dell%20Lake.htm
0,Southern Dunes Golf Club,http://www.southerndunesgc.com
0,Black Creek Golf Club,http://www.blackcreek.com
0,Beaver Kreek Golf Club,missing
0,West Hills Par 3,missing
0,Pintaio Creek Golf Club,missing
0,Red White Course at West Ottawa Golf Club,missing
0,Deer Park Golf Club,missing
0,Madison Golf Course,missing
0,Hidden Springs Golf Course,missing
0,Stansbury Park Golf Course,missing
0,Golden Eagle Golf Club,http://www.golfgoldeneagle.com
0,Rancho Duarte Golf Club,missing
0,Tekoa Country Club,missing
0,Sunny Meadows Golf Course,missing
0,Tianna Country Club,http://www.tianna.com
0,The Panther Course at Plantation Golf & Country Club,missing
0,Hidden Waters Golf Course,missing
0,Franconia Golf Course,missing
0,Lockport Town & Country Club,missing
0,Lyons Town & Country Club,missing
0,Elma Meadows Golf Course,missing
0,Shreveport Country Club,missing
0,Meadows Golf & Country Club,http://www.meadowsgolfcc.com
0,Oak Park Country Club,missing
0,Alice Country Club,missing
0,Blackberry Patch Golf Club,missing
0,Alpharetta Country Club,missing
0,Highland Falls Golf Course at Sun City,missing
0,Hazy Hills Golf Course,missing
0,Castle Rock Golf Course,http://www.mwt.net/~crgc
0,Carnoustie Muirfield Course at Pacific Golf & Country Club,http://www.pacificgc.com
0,Sioux Golf & Country Club,missing
0,Canyon West Golf & Sports Club,http://www.canyonwestgolf.com
0,West North Course at New Albany Country Club,http://www.nacc.com
0,Aston Oaks,http://www.astonoaks.com
0,Roxboro Country Club,missing
0,Regulation Eighteen Course at Turtle Creek Golf Course,missing
0,Incline Village Golf Course,missing
0,Veronica Valley Golf Course,missing
0,Dunes Course at Sandridge Golf Club,missing
0,Auburn Springs Country Club,missing
0,Red Course at Gulf Gate Golf Course,missing
0,Bayou Golf Club,missing
0,Pines Course at Glades Country Club,missing
0,Marble Island Resort,missing
0,Kentucky Dam Village State Resort Park,missing
0,Zollner Golf Course at Tri State University,missing
0,Shamrock Country Club,missing
0,Benton County Country Club,missing
0,Short Course at Mallard Creek Golf Club,missing
0,Agawam Hunt Club,missing
0,Cape Cod Country Club,missing
0,Hacienda Golf Club,missing
0,Blue Course at Wailea Golf Club,http://www.golfbc.com/courses/blue
0,Port Jefferson Country Club at Harbor Hills,missing
0,Liberal Country Club,missing
0,Little Creek Recreation Club,missing
0,SilverRock Resort,http://www.silverrock.org
0,Meadows Lakes Golf Club,missing
0,Sun Willows Golf Course,missing
0,Ortonville Golf Club,missing
0,Mill River Club,missing
0,Aspen Hills Course at Star Valley Ranch Country Club,missing
0,South North Course at Avalon Golf Club,http://www.avalonlinks.com
0,Wildwood Golf Course,http://www.decatur-parks.org/golf/courses.htm
0,Pendaries Golf & Country Club,missing
0,Brunswick Country Club,missing
0,Palmyra Golf Course,http://www.palmyra-me.com
0,Moraine Country Club,missing
0,Wolf Hollow Golf Center,missing
0,Bedens Brook Club,missing
0,Auburn Links at Mill Creek,missing
0,Lakeshore Golf Course,missing
0,The Eighteen Course at Polson Country Club,missing
0,Red Mountain Ranch Country Club,http://www.rmrcc.com
0,Deacons Lodge Course at Pines at Grand View Lodge,http://www.grandviewlodge.com
0,Eberhart-Petro Municipal Golf Course,missing
0,Meadow Valleys Course at Blackwolf Run Golf Course,http://www.destinationkohler.com/bwr/bwr.html
0,Diamond Oaks Country Club,missing
0,Mount Washington Course at Mount Washington Hotel & Resort,http://www.mtwashington.com/mtwashington/golf.cfm
0,Brantwood Golf Club,missing
0,Neshaminy Valley Golf Club,missing
0,Midtown Golf Course,missing
0,Orchards Golf Course,missing
0,Roaring Fork Club,http://www.roaringforkclub.com
0,DarkHorse Golf Club,http://www.darkhorsegolf.com
0,Tuscumbia Country Club,missing
0,Eagle Ridge Golf Course,missing
0,Golf Club Tierra Oaks,missing
0,Tri-City Golf Club,missing
0,St. Genevieve Golf Course,missing
0,Green Bay Country Club,missing
0,Tomahawk Hills Golf Club,missing
0,Red White Course at Yankee Springs Golf Course,missing
0,Cripple Creek Golf & Country Club,missing
0,Whiskey Creek Golf Club,http://www.whiskeycreekgolf.com
0,Tricolour Union Jack Course at Cahoon Plantation,http://www.cahoonplantation.com
0,Third Nine First Nine Course at Bermuda Dunes Country Club,missing
0,AuSable Valley Golf Course,missing
0,Glacier Course at The Glacier Club at Tamarron,http://www.theglacierclub.com/
0,Pawnee Prairie Golf Course,missing
0,New Sandy Burr Country Club,missing
0,Crow Creek Golf Club,http://www.crowcreek.com
0,Coal Creek Golf Course,http://www.coalcreekgolf.com
0,Beaver River Golf Club,http://www.beaverrivergolf.com
0,Eighteen Course at Westview Golf Course,missing
0,Quarry,missing
0,Arrowhead Country Club,missing
0,Washington Village Golf Club,missing
0,East Course at Belleair Country Club,http://www.belleaircc.com
0,Executive Course at White Birch Golf Course,missing
0,Pheasant Golf Course,missing
0,"Miner Hills Family Golf, LLC",missing
0,Stillwater Valley Golf Club at Versailles,missing
0,Waterview Golf Club,missing
0,Center Country Club,missing
0,Par 3 Course at Westchester Golf & Country Club,missing
0,Concord Course at Revere Golf Club,http://www.reveregolf.com
0,Lions Paw Course at Ocean Ridge Plantation,http://www.oceanridge.com
0,West South Course at Cedar Knoll Country Club,http://www.cedarknollgolf.com
0,Brae Side Golf Course at Cortland Hills,missing
0,Woodside Country Club,missing
0,Chaska Par 30,missing
0,Potholes Golf Course,missing
0,Meadow Links at George T. Bagby,http://www.golfgeorgia.org
0,Cowboys Golf Club,http://www.cowboysgolfclub.com
0,Beaver Creek Golf Resort,missing
0,Oakes Country Club,missing
0,Houston Lake Country Club,missing
0,Chenango Valley State Golf Course,missing
0,Airways Golf Course & Country Club,http://www.airwaysgolf.com
0,Pawhuska Golf & Country Club,missing
0,Oasis Desert Course at Phoenician,missing
0,Twin Brooks Country Club,missing
0,Micke Grove Golf Links,missing
0,Cardinal Creek Golf Club,missing
0,East Course at Blue Heron Pines Golf Club,http://www.blueheronpines.com
0,Blue Course at Lacoma Golf Club,http://www.lacomagolf.com
0,Kahuku Golf Course,missing
0,Panola Woods Country Club,missing
0,Gray Course at Ohio State University Golf Course,missing
0,Outlaw Gap Golf Course,missing
0,Hills Course at Trophy Club Country Club,http://www.trophyclub-dallas.com
0,LynnDales Golf,missing
0,Lagoon Course at Ponte Vedra Inn & Club,http://www.pvresorts.com
0,Worthington Manor Golf Club,http://www.worthingtonmanor.com
0,Brandon Golf Course,missing
0,Par 3 Course at Colonial Park Country Club,missing
0,New Course at Grand Cypress Resort,http://www.grandcypress.com
0,Hastings Country Club,missing
0,Crestwood Golf Club,missing
0,Gray Plantation,http://www.audubontrail.com/courses/index.asp?id=7
0,Green Gold Course at Pine Forest Country Club,missing
0,Rock Port Golf & Country Club,missing
0,Country Town Golf Course,missing
0,Original Course at Onion Creek Club,http://www.onioncreekclub.com
0,Wayne Hills Country Club,missing
0,Washington Park Golf Course,missing
0,Thorne Hills Golf Course,http://www.thornehills.com
0,Flandreau Park Golf Club,missing
0,Valley Vista Golf Course,missing
0,Beaver Island State Park Golf Course,missing
0,Dubsdread Course at Cog Hill Golf Club,http://www.coghillgolf.com
0,Poquoy Brook Golf Course,http://www.poquoybrook.com
0,Milbrook Club,missing
0,Agate Beach Golf Course,missing
0,Angus Lea Golf & Tennis Club,missing
0,Bay Forest Golf Course,missing
0,Chestatee Golf Club,missing
0,Beaver Valley Golf Club,missing
0,Dales Course at Tam OShanter Public Golf Course,http://www.tamoshantergolf.com
0,Eagle Creek,missing
0,Marfa Municipal Golf Course,missing
0,Diamond Woods Golf Course,http://www.diamondwoods.com
0,Inverness Club,missing
0,Raccoon Bend Golf Club,missing
0,Gillette Ridge,http://www.gilletteridgegolf.com
0,Eighteen Hole Course at RiverPines Golf Course,missing
0,Ludden Lake Golf Club,missing
0,Birch Cedar Course at McCall Golf Course,missing
0,Woodland Hills Country Club,http://www.woodlandhillscountryclub.com
0,Short Course at Highland Oaks Golf Course,missing
0,White Blue Course at Silver Wings Golf Course,missing
0,Player Weed Course at Hilton Head National Golf Club,http://www.golfhiltonheadnational.com
0,Wood Ranch Golf Club,http://www.woodranchgc.com
0,North Course at Bay Palms Golf Complex,missing
0,Glenwood Golf Course,missing
0,Fazio Canyons Course at Barton Creek Resort,http://www.bartoncreek.com
0,Desert Forest Golf Club,missing
0,Reserve at Thunder Hill,missing
0,Desert Canyon Golf Club,http://www.desertcanyongolf.com
0,Sand Hills Golf & Country Club,missing
0,Beachwood Country Club,missing
0,Indian Hollow Lake Golf Club,missing
0,Lakeside Hills Golf Course,missing
0,Twin Lakes Golf & Country Club,missing
0,Mariners Point Golf Links & Practice Center,missing
0,Oaksridge Golf Course,missing
0,Wenatchee Golf & Country Club,missing
0,Fort Custer Golf Club,missing
0,Fountains Course at Garland Golf Course,http://www.garlandusa.com
0,Desert Canyon Course at Phoenician,missing
0,Rum River Hills Golf Club,missing
0,Goose Pond Colony Course at Goose Pond Colony Golf Course,http://www.goosepond.org
0,Mounds Ditches Course at Brickyard Plantation Golf Club,http://www.brickyardgolfclub.com
0,Lindsay Municipal Golf Course,missing
0,Wa-Noa Golf Club,missing
0,Lakeside Park Golf Course,missing
0,Cynthiana Country Club,missing
0,University Ridge Golf Course,http://www.universityridge.com
0,Links Course at Houston Oaks Golf Club,http://www.houstonoaks.com
0,Rockville Links Club,missing
0,Ocean Trails Golf Club,http://www.oceantrails.com
0,The Rogue Course at Rogue Valley Country Club,missing
0,Island Greens,http://www.whidbey.net/islandgreens/
0,Stoney Point Country Club,http://www.stoneypointsc.com
0,Lakes Arroyo Course at Isleta Eagle Golf Course,missing
0,The Village Course at Kapalua Golf Resort,http://www.kapaluamaui.com
0,Glade Valley Golf Club,missing
0,Green River Golf Course,missing
0,Back Acres Country Club,missing
0,Maple Leaf Estates Golf Course,missing
0,Avalon South Golf Course,missing
0,Alcester Golf Club,missing
0,Farms Golf Club,missing
0,Lawrenceburg Golf & Country Club,missing
0,Carolina Crossing Golf Club,missing
0,Eastern Shore Yacht & Country Club,missing
0,Blue Red Course at Sundown Golf Course,missing
0,Casolwood Golf Course,missing
0,Nine Hole Course at Arrowhead Golf Course,missing
0,Belle Glade Golf & Country Club,missing
0,Akron Golf Course,missing
0,Chartiers Country Club,missing
0,Three Eagles Golf Course,missing
0,Caro Golf Club,missing
0,St. Georges Golf & Country Club,missing
0,Willow Creek Golf Course,missing
0,Cypress Bend Course at Craft Farms,http://www.craftfarms.com
0,Rock Hollow Golf Club,http://www.rockhollowgolf.com
0,Bridge Mill Athletic Club,http://www.bridgemillgc.com/bridgemill/
0,Prestwick Golf Club at Wedgewood,http://www.prestwick.com
0,Brickyard Crossing,http://www.brickyardcrossing.com
0,Michelbook Country Club,missing
0,Tierra Grande Country Club,missing
0,Grandview Golf Club,missing
0,Hickory Knob Golf Course,missing
0,Chisholm Trail,missing
0,Rock River Golf & Country Club,missing
0,Bonneville Golf Course,http://www.slcgov.com/PublicServices/Golf/Bonneville.htm
0,Sunrise Canyon Course at Spanish Trail Country Club,missing
0,Cookeville Country Club,missing
0,Hill Country Golf Club,http://www.hillcountry.hyatt.com/property/sportsrelax/golf/index.jhtml
0,Quail Run Dogwood Course at Temple Hills Country Club,missing
0,Oak Harbor Golf Club,http://www.oakharborgolfclub.com
0,Okeechobee Golf & Country Club,missing
0,Bobcat Course at Silver Dollar Golf Club,missing
0,Eagle Creek Resort,http://www.eaglecreekresort.com
0,Eighteen Course at Oak Glen Country Club,missing
0,Alleghany Country Club,missing
0,Kincheloe Memorial Public Golf Course,missing
0,Pleasant View Golf Club,missing
0,Sequatchie Valley Golf & Country Club,missing
0,South East Course at Farmington Country Club,http://www.farmingtoncc.com
0,University of Notre Dame Golf Course,http://www.und.com
0,Mount Ayr Golf & Country Club,missing
0,Alpine Hills Golf and Practice Center,http://www.golfalpinehills.com
0,Mesa Arroyo Course at Isleta Eagle Golf Course,missing
0,Bay Park Golf Course,missing
0,Eighteen Hole Course at Balboa Park Municipal Golf Club,missing
0,Miacomet Golf Course,http://www.miacometgolf.com
0,Cranston Country Club,missing
0,Coeur DAlene Resort Golf Course,http://www.cdaresort.com
0,Edge Hill Golf Course,missing
0,Golfview Golf & Recreation,missing
0,Valley Course at Robinson Ranch,http://www.robinsonranchgolf.com
0,Gold Course at Golden Horseshoe Golf Club,http://www.colonialwilliamsburg.com/visit/recreation/golf/
0,Ogden Golf & Country Club,missing
0,Green Valley Ranch Golf Club,http://www.gvrgolf.com
0,Back Nine Course at Fish Creek Golf Club,missing
0,Kokopelli Golf Course,missing
0,La Rinconada Country Club,missing
0,Camelot Country Club,http://www.golfcamelot.com
